task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version
T02693,Client_B,P009,mid,SEO,report,junior,4,3.0,medium,1,fixed,2026-03-13,2026-03-18,5.0,0,18.68,14.96,0.12,False,3,0,1.69,60.16,1955.17,1231.51,723.6600000000001,user_042,2026-03-19,delivered,qa,,true,v2
T02694,Client_E,P045,low,Content,dev,junior,1,2.0,low,0,hourly,2026-05-06,2026-05-11,5.0,0,10.72,6.4,0.48,True,1,3,2.13,69.4,745.63,603.53,142.10000000000002,user_004,2026-05-14,draft,execution,JIRA-38593,false,final
T02695,Client_A,P056,low,Content,ticket,junior,1,1.0,medium,1,hourly,2026-02-07,2026-02-12,3.0,1,7.22,3.38,0.21,True,2,1,2.99,65.09,288.21,309.57,-21.360000000000014,user_098,2026-02-07,review,briefing,JIRA-14422,true,v4
T02696,Client_P,P036,mid,Design,dev,mid,4,4.0,medium,0,hourly,2026-03-10,2026-03-15,10.0,0,12.13,11.9,0.6,True,5,2,,84.79,1173.96,883.17,290.7900000000001,user_107,2026-03-15,review,client_review,JIRA-68381,unknown,v3
T02697,Client_D,P014,high,Design,release,junior,5,1.0,medium,1,fixed,2025-09-28,2025-10-02,10.0,0,16.58,11.68,0.74,True,4,2,4.3,58.25,2555.28,1146.63,1408.65,user_105,2025-10-02,review,briefing,JIRA-49796,true,v1
T02698,Client_B,P029,low,Media,ticket,junior,3,4.0,low,1,hourly,2025-09-11,2025-09-18,5.0,1,4.28,2.43,0.07,False,3,0,0.92,53.44,994.06,266.0,728.06,user_016,2025-09-17,review,briefing,JIRA-79645,false,v1
T02699,Client_G,P024,high,SEO,report,senior,1,,high,0,fixed,2025-08-10,2025-08-18,3.0,1,9.17,7.59,0.13,False,2,0,2.1,81.2,870.83,639.72,231.11,user_060,2025-08-10,in_progress,qa,JIRA-66345,true,v3
T02700,Client_H,P015,low,Media,release,junior,5,4.0,low,0,fixed,2026-03-01,2026-03-03,5.0,0,30.46,23.56,0.73,True,5,2,2.38,63.47,2410.69,1773.78,636.9100000000001,user_035,2026-03-01,review,qa,JIRA-13693,false,v4
T02701,Client_N,P048,mid,Contennt,release,senior,1,1.0,high,0,hourly,2026-02-14,2026-02-19,3.0,1,9.6,8.43,0.27,True,4,0,3.67,80.36,1062.87,725.32,337.54999999999984,user_094,2026-02-15,in_progress,client_review,JIRA-96483,true,final
T02702,Client_D,P024,high,Content,release,mid,3,4.0,medium,1,hourly,2025-10-23,2025-10-26,5.0,0,14.93,6.27,0.55,True,2,1,3.0,90.1,597.25,1103.53,-506.28,user_089,2025-10-29,review,finalized,,true,v2
T02703,Client_A,P049,mid,Media,ad,mid,1,2.0,high,1,value_based,2025-12-17,2025-12-23,5.0,1,20.09,13.0,,False,7,1,3.65,64.86,615.17,979.47,-364.30000000000007,user_066,2025-12-17,delivered,execution,JIRA-67097,unknown,final
T02704,Client_F,P043,mid,SEO,design,senior,5,5.0,medium,0,hourly,2025-11-04,2025-11-09,7.0,0,19.49,12.94,0.06,False,3,3,2.35,57.14,1557.8,1303.42,254.37999999999988,user_063,2025-11-06,in_progress,execution,JIRA-70150,true,v4
T02705,Client_F,P014,low,Design,ad,mid,5,4.0,low,0,fixed,2025-11-26,2025-12-03,2.0,1,15.31,7.78,0.41,True,0,2,0.91,78.16,1247.97,1197.88,50.08999999999992,user_077,2025-12-01,review,finalized,JIRA-21195,false,v1
T02706,Client_G,P058,mid,Media,ticket,junior,5,5.0,low,0,fixed,2025-09-10,2025-09-14,5.0,0,9.54,3.52,0.34,True,4,2,2.72,54.88,1148.4,451.63,696.7700000000001,user_040,2025-09-13,review,qa,JIRA-92205,true,v3
T02707,Client_A,P059,mid,Content,ad,junior,1,5.0,high,0,value_based,2025-07-17,2025-07-22,2.0,1,15.03,14.02,0.21,True,2,0,2.98,75.0,723.64,683.5,40.13999999999999,user_114,2025-07-18,review,briefing,JIRA-95133,unknown,v1
T02708,Client_C,P028,mid,Media,dev,mid,1,5.0,high,0,value_based,2025-11-13,2025-11-17,3.0,1,8.45,4.76,0.39,True,1,0,2.27,71.83,1084.74,525.41,559.33,user_043,2025-11-21,in_progress,qa,JIRA-86923,false,v3
T02709,Client_C,P053,mid,Content,ad,mid,4,4.0,high,0,hourly,2025-09-01,2025-09-07,3.0,1,8.92,-1.59,0.61,True,2,1,1.57,77.06,837.27,272.99,564.28,user_116,2025-09-10,review,qa,JIRA-71851,false,v1
T02710,Client_A,P027,mid,Media,ad,mid,2,2.0,low,0,hourly,2025-11-14,2025-11-18,3.0,1,9.94,4.72,0.17,False,4,0,1.59,59.0,613.35,665.94,-52.59000000000003,user_059,2025-11-18,review,qa,JIRA-23848,true,v2
T02711,Client_B,P059,high,Content,ticket,senior,2,2.0,high,0,fixed,2025-12-26,2025-12-31,7.0,0,23.589780060875267,3.41,0.71,True,7,2,4.28,56.84,816.38,702.37,114.01,user_086,2026-01-04,in_progress,finalized,JIRA-13533,false,v1
T02712,Client_D,P053,low,SEO,article,junior,5,4.0,medium,0,fixed,2025-07-09,2025-07-15,10.0,0,0.23,9.9,0.25,True,6,2,1.72,55.38,1081.99,470.54,611.45,user_002,2025-07-18,in_progress,client_review,JIRA-66816,true,v1
T02713,Client_A,P061,mid,Content,ticket,mid,3,3.0,low,0,hourly,2025-10-21,2025-10-26,2.0,1,6.57,3.73,0.42,True,1,1,1.42,88.08,372.91,470.77,-97.85999999999996,user_028,2025-10-26,review,execution,JIRA-54233,false,final
T02714,Client_F,P041,high,Media,article,mid,1,2.0,medium,1,hourly,2026-03-13,2026-03-19,3.0,1,9.03,4.96,0.29,True,1,2,,28.61,1709.17,1194.87,514.3000000000002,user_058,2026-03-21,in_progress,briefing,JIRA-77671,false,v1
T02715,Client_D,P057,mid,Content,design,mid,4,3.0,medium,0,hourly,2026-03-30,2026-04-03,2.0,1,13.1,10.77,0.48,True,2,2,0.72,79.6,1436.13,681.9,754.2300000000001,user_011,2026-04-01,in_progress,qa,JIRA-36786,unknown,v3
T02716,Client_D,P047,high,SEO,report,mid,2,4.0,medium,0,hourly,2026-01-27,2026-01-31,5.0,0,11.28,,0.38,True,1,1,4.11,68.8,766.22,679.03,87.19000000000005,user_082,2026-02-01,review,execution,JIRA-99691,false,v1
T02717,Client_E,P054,mid,SEO,article,mid,2,1.0,medium,1,fixed,2026-04-23,2026-04-28,5.0,0,16.65,16.15,0.5,True,1,2,,54.64,890.29,1447.73,-557.44,user_034,2026-04-23,review,finalized,JIRA-76720,false,v1
T02718,Client_H,P032,mid,Media,dev,junior,2,5.0,high,0,fixed,2025-07-07,2025-07-08,5.0,0,4.93,4.87,0.83,True,2,1,2.79,67.35,992.51,252.37,740.14,user_055,2025-07-15,review,client_review,JIRA-67386,false,v1
T02719,Client_B,P040,mid,Design,release,junior,4,2.0,high,1,hourly,2025-09-22,2025-09-27,3.0,1,24.41,18.78,0.43,True,2,1,11.63,60.99,1890.54,927.87,962.67,user_035,2025-09-23,review,qa,JIRA-55527,unknown,final
T02720,Client_D,P026,low,Design,design,mid,3,3.0,medium,0,fixed,2026-04-05,2026-04-10,2.0,1,16.26,11.33,0.25,True,3,1,1.31,68.41,2515.59,874.68,1640.9100000000003,user_074,2026-04-10,in_progress,execution,JIRA-76626,true,v1
T02721,Client_B,P041,low,Media,design,senior,4,3.0,low,0,hourly,2025-10-09,2025-10-11,3.0,0,17.9,17.24,0.33,True,2,0,1.56,59.6,1956.18,1503.16,453.02,user_104,2025-10-16,delivered,qa,JIRA-43924,unknown,final
T02722,Client_F,P055,mid,Design,report,mid,3,3.0,high,0,fixed,2025-12-11,2025-12-15,3.0,1,11.07,5.55,,True,0,3,2.72,47.42,1225.82,977.43,248.39,user_086,2025-12-17,delivered,execution,JIRA-83574,unknown,v1
T02723,Client_E,P004,mid,Design,dev,mid,1,3.0,medium,0,value_based,2026-04-05,2026-04-09,3.0,1,17.65,15.06,0.53,True,3,0,1.64,85.79,911.11,738.51,172.60000000000002,user_108,2026-04-09,delivered,execution,JIRA-86881,false,v2
T02724,Client_D,P054,low,SEO,ticket,mid,1,3.0,medium,0,hourly,2026-05-22,2026-05-27,2.0,1,6.01,4.62,0.09,False,6,0,0.67,72.69,534.38,409.83,124.55,user_078,2026-05-23,in_progress,qa,JIRA-53591,true,final
T02725,Client_C,P032,mid,Media,dev,junior,3,3.0,high,0,fixed,2026-03-04,2026-03-07,3.0,0,23.02,18.48,0.17,False,6,1,2.69,64.81,1049.49,866.55,182.94000000000003,user_051,2026-03-04,blocked,finalized,JIRA-88511,false,final
T02726,Client_F,P033,low,Content,dev,junior,2,3.0,medium,0,hourly,2025-07-28,2025-08-03,2.0,1,7.06,6.36,0.37,True,3,0,1.08,91.33,277.42,477.11,-199.69,user_005,2025-08-04,draft,client_review,JIRA-92919,false,v3
T02727,Client_F,P024,mid,Design,ticket,junior,3,2.0,medium,0,hourly,2025-12-10,2025-12-11,3.0,0,5.93,2.98,0.6,True,3,1,4.2,56.27,386.68,289.34,97.34000000000005,user_054,2025-12-15,delivered,qa,JIRA-61267,true,v3
T02728,Client_F,P045,high,Media,design,junior,4,5.0,high,0,hourly,2025-11-16,2025-11-22,3.0,1,11.56,8.67,0.63,True,2,4,2.96,47.56,1135.38,500.23,635.1500000000001,user_007,2025-11-17,in_progress,client_review,JIRA-85493,true,v1
T02729,Client_B,P049,low,SEO,dev,mid,3,5.0,medium,0,hourly,2026-05-04,2026-05-11,10.0,0,28.41,24.21,0.25,True,1,0,0.0,83.09,580.35,2113.93,-1533.58,user_084,2026-05-05,delivered,qa,JIRA-25017,true,v3
T02730,Client_B,P040,mid,Media,dev,junior,3,4.0,medium,0,value_based,2025-07-05,2025-07-08,3.0,0,14.55,9.82,0.44,True,2,1,3.38,61.12,2034.34,597.2,1437.14,user_076,2025-07-10,delivered,briefing,,false,final
T02731,Client_D,P041,mid,Content,article,senior,2,3.0,high,0,value_based,2026-03-11,2026-03-15,3.0,1,8.61,4.97,0.57,True,3,0,0.93,79.06,805.82,489.91,315.91,user_110,2026-03-13,in_progress,execution,JIRA-39343,false,v1
T02732,Client_C,P014,low,SEO,ticket,mid,3,2.0,low,0,hourly,2026-03-04,2026-03-11,2.0,1,15.79,13.01,0.2,True,5,3,2.81,56.11,1387.32,691.37,695.9499999999999,user_042,2026-03-10,in_progress,briefing,,true,v3
T02733,Client_B,P060,high,Design,design,junior,3,3.0,medium,1,fixed,2025-07-09,2025-07-13,3.0,1,13.39,9.03,0.39,True,1,2,2.6,67.36,1214.48,785.85,428.63,user_052,2025-07-15,in_progress,execution,JIRA-38518,true,final
T02734,Client_C,P045,mid,SEO,ad,senior,2,3.0,low,0,hourly,2026-04-16,2026-04-21,5.0,0,17.45,8.35,0.2,True,1,0,2.42,74.74,956.37,1139.94,-183.57000000000005,user_088,2026-04-23,archived,finalized,JIRA-81628,true,v2
T02735,Client_A,P060,low,Content,design,senior,3,2.0,medium,0,fixed,2026-02-22,2026-02-28,10.0,0,9.96,6.34,0.35,True,3,0,2.25,83.72,964.73,759.21,205.52,user_007,2026-03-02,delivered,client_review,JIRA-21326,true,v4
T02736,Client_B,P005,low,Content,ticket,senior,4,3.0,medium,0,fixed,2025-10-08,,7.0,0,11.12,6.17,0.4,True,6,0,1.72,79.91,561.32,1015.93,-454.6099999999999,user_077,2025-10-12,delivered,finalized,JIRA-83222,false,v1
T02737,Client_H,P021,low,Content,design,mid,2,3.0,medium,1,fixed,2025-12-06,2025-12-10,5.0,0,16.92,14.53,0.53,True,4,2,2.34,51.71,946.62,1313.83,-367.2099999999999,user_070,2025-12-06,in_progress,briefing,JIRA-34025,true,v1
T02738,Client_H,P060,low,Design,article,senior,2,4.0,low,1,fixed,2025-11-23,2025-11-27,5.0,0,6.64,5.12,0.38,True,2,0,2.5,82.43,1291.26,507.59,783.6700000000001,user_029,2025-11-25,in_progress,finalized,,true,v3
T02739,Client_D,P009,mid,Content,report,mid,4,5.0,medium,1,fixed,2026-03-01,2026-03-05,5.0,0,18.18,17.21,0.47,True,5,1,1.64,77.41,1452.84,946.05,506.79,user_089,2026-03-03,in_progress,client_review,JIRA-93956,false,final
T02740,Client_A,P031,mid,Content,ad,mid,3,4.0,high,0,value_based,2026-02-03,2026-02-08,2.0,1,6.82,5.76,0.46,True,5,1,2.7,72.94,1226.11,429.31,796.8,user_036,2026-02-04,review,client_review,,false,v2
T02741,Client_E,P041,high,Content,release,junior,3,1.0,low,0,hourly,2026-05-16,2026-05-22,5.0,1,19.29,5.76,0.57,True,6,2,3.6,56.1,553.5,604.16,-50.65999999999997,user_082,2026-05-23,delivered,qa,JIRA-15050,false,v2
T02742,Client_A,P021,high,Design,dev,junior,4,1.0,medium,0,value_based,2025-12-15,2025-12-16,5.0,0,23.29,22.01,0.22,True,5,1,1.38,62.74,2392.83,1354.58,1038.25,user_069,2025-12-17,review,qa,JIRA-65411,false,v1
T02743,Client_[,P041,low,Media,design,mid,2,3.0,medium,0,value_based,2025-08-09,2025-08-11,5.0,0,8.89,5.69,0.3,True,2,1,0.42,69.9,826.48,700.36,126.12,user_010,2025-08-17,review,briefing,JIRA-20430,true,v3
T02744,Client_E,P038,high,Design,design,mid,3,3.0,high,0,hourly,2026-05-10,2026-05-16,3.0,1,9.3,6.89,,True,4,1,6.37,56.65,889.11,504.93,384.18,user_022,2026-05-18,review,finalized,JIRA-92433,false,v1
T02745,Client_E,P013,mid,Design,release,mid,2,5.0,medium,1,value_based,2025-08-31,2025-09-01,3.0,0,10.44,5.1,0.53,True,3,0,2.19,85.86,1785.81,498.28,1287.53,user_016,2025-09-05,delivered,finalized,JIRA-20154,true,v3
T02746,Client_B,P032,mid,Media,article,junior,4,2.0,low,0,hourly,2026-04-04,2026-04-07,3.0,0,17.31,15.68,0.48,True,1,3,2.96,65.03,1928.72,631.25,1297.47,user_001,2026-04-06,delivered,finalized,JIRA-35893,unknown,v1
T02747,Client_E,P006,mid,Content,design,junior,4,3.0,low,0,hourly,2025-08-14,2025-08-17,3.0,0,23.04,11.91,0.6,True,4,1,1.86,78.87,1229.15,969.27,259.8800000000001,user_075,2025-08-14,in_progress,qa,JIRA-39138,true,final
T02748,Client_F,P020,mid,SEO,release,junior,1,1.0,medium,0,hourly,2025-10-30,2025-11-01,5.0,0,10.11,7.84,0.4,True,1,0,0.0,75.19,939.97,635.15,304.82000000000005,user_067,2025-10-30,review,briefing,JIRA-44256,true,v2
T02749,Client_D,P052,low,Design,ticket,mid,2,3.0,medium,0,hourly,2025-09-13,2025-09-20,10.0,0,4.89,2.44,0.4,True,2,1,1.11,75.21,252.12,224.62,27.5,user_006,2025-09-16,in_progress,qa,JIRA-81822,true,final
T02750,Client_F,P064,high,content,ad,junior,2,3.0,low,0,fixed,2025-12-09,2025-12-11,7.0,0,4.01,3.25,0.47,True,5,0,0.75,72.84,1025.11,237.42,787.6899999999999,user_049,2025-12-12,in_progress,execution,JIRA-56985,true,v3
T02751,Client_H,P020,low,content,design,junior,3,2.0,medium,0,value_based,2025-12-19,2025-12-22,5.0,0,10.11,8.07,0.41,True,2,1,2.47,64.62,1211.64,431.37,780.2700000000001,user_062,2025-12-25,review,finalized,JIRA-41727,false,v4
T02752,Client_G,P044,mid,SEO,repport,junior,1,1.0,low,0,hourly,2025-08-16,2025-08-23,7.0,0,11.01,9.59,0.42,True,3,1,2.42,63.37,1101.29,474.65,626.64,user_061,2025-08-16,in_progress,execution,JIRA-51980,unknown,v2
T02753,Client_C,P007,mid,Media,ad,junior,1,4.0,high,0,value_based,2026-04-30,2026-05-05,2.0,1,3.6,2.55,0.45,True,1,0,0.0,68.79,729.71,203.53,526.1800000000001,user_012,2026-05-05,delivered,briefing,JIRA-12876,false,v3
T02754,Client_C,P015,mid,SEO,design,mid,2,4.0,low,1,fixed,2025-07-26,2025-08-01,3.0,1,4.33,4.01,0.25,True,2,2,1.32,66.57,790.48,322.38,468.1,user_038,2025-07-28,delivered,briefing,JIRA-50026,true,v3
T02755,Client_Z,P058,mid,SEO,design,mid,5,2.0,high,0,value_based,2025-08-16,2025-08-24,3.0,1,12.04,7.73,0.5,True,3,2,6.19,53.79,2355.93,544.0,1811.93,user_074,2025-08-20,review,qa,JIRA-63452,false,v1
T02756,Client_C,P005,mid,design,dev,senior,4,3.0,low,0,fixed,2025-10-05,2025-10-09,5.0,0,18.44,8.82,0.21,True,6,1,2.47,65.89,1489.13,1076.91,412.22,user_088,2025-10-13,in_progress,briefing,JIRA-79317,true,v3
T02757,Client_H,P050,mid,Media,ticket,senior,5,2.0,low,0,fixed,2025-10-12,2025-10-15,5.0,0,10.95,7.56,0.23,True,3,4,3.42,46.4,814.58,812.86,1.7200000000000273,user_087,2025-10-13,in_progress,finalized,JIRA-71627,false,v2
T02758,Client_H,P026,mid,Media,report,junior,3,,high,0,value_based,2025-07-01,2025-07-06,3.0,1,9.37,,0.26,True,4,0,2.29,83.61,1376.97,508.42,868.55,user_032,2025-07-02,archived,client_review,JIRA-33010,false,v3
T02759,Client_D,P056,mid,SEO,report,junior,4,2.0,low,0,fixed,2026-05-24,2026-05-27,2.0,1,21.56,16.67,0.21,True,2,1,4.23,57.5,1263.09,1032.4,230.68999999999983,user_033,2026-05-26,delivered,execution,JIRA-25279,false,v3
T02760,Client_A,P014,mid,Media,release,junior,4,4.0,high,0,fixed,2025-11-09,2025-11-11,3.0,0,15.45,6.24,0.72,True,4,1,2.54,85.91,1781.11,667.68,1113.4299999999998,user_100,2025-11-09,in_progress,briefing,JIRA-93503,true,v1
T02761,Client_H,P031,mid,SEO,report,junior,5,2.0,high,0,hourly,2025-07-06,2025-07-10,3.0,1,22.77,14.61,0.71,True,2,0,6.96,58.01,1517.39,976.05,541.3400000000001,user_114,2025-07-12,review,execution,JIRA-95890,true,v1
T02762,Client_H,P041,high,SEO,relese,mid,2,4.0,medium,0,fixed,2025-12-08,2025-12-14,5.0,1,15.38,10.58,0.09,False,0,1,0.83,74.9,1580.3,1088.98,491.32,user_049,2025-12-15,review,client_review,,false,v3
T02763,Client_A,P010,low,Content,design,junior,3,1.0,medium,0,fixed,2026-03-12,2026-03-17,10.0,0,22.35,12.28,0.3,True,3,0,3.3,71.67,1143.16,1119.72,23.44000000000005,user_015,2026-03-17,delivered,qa,JIRA-97795,false,v3
T02764,Client_H,P004,high,SEO,report,mid,4,4.0,high,0,fixed,2026-02-23,2026-03-02,5.0,1,9.6,9.6,0.32,True,4,1,2.99,69.25,1708.43,765.38,943.05,user_004,2026-03-02,in_progress,client_review,JIRA-37254,unknown,v3
T02765,Client_H,P030,low,Media,ticket,junior,1,2.0,medium,0,hourly,2026-01-26,2026-01-29,5.0,0,2.96,2.61,0.46,True,1,3,1.53,51.34,346.85,140.53,206.32,user_119,2026-01-28,in_progress,briefing,JIRA-19244,unknown,v3
T02766,Client_B,P030,high,Media,dev,mid,3,4.0,high,0,fixed,2025-08-23,2025-08-25,3.0,0,19.97,15.48,0.56,True,5,1,0.0,61.61,1708.12,825.32,882.7999999999998,user_048,2025-08-29,delivered,client_review,JIRA-49858,unknown,final
T02767,Client_D,P064,mid,SEO,report,mid,2,2.0,high,0,hourly,2025-07-18,2025-07-23,2.0,1,13.15,5.09,0.51,True,1,1,6.04,58.05,620.47,337.8,282.67,user_094,2025-07-19,review,client_review,JIRA-37685,true,v3
T02768,Client_B,P039,low,SEO,report,mid,5,4.0,low,0,hourly,2025-10-19,2025-10-25,7.0,0,8.18,5.46,0.44,True,2,2,0.0,70.68,446.89,584.98,-138.09000000000003,user_054,2025-10-26,draft,finalized,JIRA-27613,true,v2
T02769,Client_F,P006,low,Media,dev,junior,2,2.0,medium,0,fixed,2026-01-17,2026-01-19,7.0,0,23.61,19.92,0.47,True,2,1,3.72,73.19,860.16,1048.48,-188.32000000000005,user_047,2026-01-22,in_progress,client_review,JIRA-91112,false,final
T02770,Client_F,P055,mid,Design,report,senior,2,5.0,low,0,value_based,2026-01-10,2026-01-16,7.0,0,16.71,14.35,0.15,False,1,0,0.0,66.95,1394.62,1887.47,-492.85000000000014,user_087,2026-01-17,in_progress,execution,JIRA-75003,false,final
T02771,Client_F,P046,mid,Design,release,mid,1,1.0,high,0,fixed,2025-10-09,2025-10-15,5.0,1,10.18,7.15,0.29,True,4,1,7.92,53.48,1189.57,709.28,480.29,user_089,2025-10-16,review,qa,JIRA-23572,false,v4
T02772,Client_E,P059,mid,Media,dev,junior,3,3.0,medium,1,hourly,2025-12-01,2025-12-06,7.0,0,13.73,10.37,0.61,True,5,2,2.35,58.72,1096.01,985.13,110.88,user_023,2025-12-09,archived,qa,JIRA-55179,false,v2
T02773,Client_H,P004,high,SEO,dev,mid,3,1.0,medium,0,hourly,2025-11-07,2025-11-13,2.0,1,17.93,12.15,0.52,True,3,1,4.77,58.1,3708.65,1165.43,2543.2200000000003,user_071,2025-11-12,review,client_review,JIRA-26935,false,final
T02774,Client_G,P025,high,Content,design,mid,4,2.0,medium,0,hourly,2025-07-20,2025-07-25,2.0,1,12.41,8.47,0.25,True,3,1,2.13,68.45,990.34,549.82,440.52,user_100,2025-07-26,review,execution,JIRA-97518,false,v1
T02775,Client_\,P039,low,SEO,article,junior,2,4.0,low,0,value_based,2026-04-12,2026-04-20,7.0,1,5.43,4.53,0.17,False,4,0,0.67,76.17,721.24,338.13,383.11,user_052,2026-04-17,in_progress,execution,JIRA-85285,unknown,v3
T02776,Client_C,P024,high,Design,release,junior,2,3.0,medium,0,fixed,2025-08-12,2025-08-16,7.0,0,13.96,5.76,0.77,True,3,3,2.17,60.62,1359.83,610.69,749.1399999999999,user_093,2025-08-17,delivered,qa,JIRA-67515,true,v1
T02777,Client_B,P046,high,Content,dev,junior,3,4.0,medium,0,hourly,2025-08-24,2025-08-28,5.0,0,10.78,7.73,0.37,True,1,0,1.42,84.11,755.79,685.67,70.12,user_024,2025-09-02,review,client_review,JIRA-14280,false,v1
T02778,Client_H,P012,mid,Content,design,mid,3,4.0,medium,0,fixed,2025-11-28,2025-12-02,3.0,1,8.95,4.29,0.29,True,2,0,1.22,60.84,1390.19,390.77,999.42,user_105,2025-12-07,in_progress,client_review,JIRA-28825,true,v2
T02779,Client_C,P010,mid,Content,design,junior,4,1.0,low,0,value_based,2025-08-15,2025-08-18,2.0,1,8.37,5.23,0.28,True,5,1,2.57,46.91,1845.28,337.28,1508.0,user_018,2025-08-20,review,briefing,JIRA-94069,true,v3
T02780,Client_A,P049,mid,Media,dev,junior,3,4.0,low,0,fixed,2026-05-25,2026-05-26,7.0,0,11.84,7.21,0.49,True,4,2,1.11,63.5,1226.15,584.63,641.5200000000001,user_021,2026-06-02,review,briefing,JIRA-80331,false,v2
T02781,Client_F,P038,mid,Media,dev,mid,2,3.0,low,0,hourly,2026-03-28,2026-03-30,3.0,0,10.71,10.41,0.37,True,1,0,1.83,83.57,908.93,449.32,459.61,user_046,2026-03-30,in_progress,qa,JIRA-63804,false,v4
T02782,Client_A,P050,mid,Content,release,junior,4,2.0,high,0,fixed,2026-01-15,2026-01-21,7.0,0,20.42,13.84,0.22,True,6,1,2.09,55.31,1156.76,806.03,350.73,user_008,2026-01-24,in_progress,finalized,JIRA-79429,false,v1
T02783,Client_A,P009,mid,Media,report,senior,4,3.0,high,0,fixed,2026-03-29,2026-04-02,7.0,0,16.97,12.68,0.48,True,2,2,1.92,56.82,1567.87,845.71,722.1599999999999,user_020,2026-04-07,in_progress,qa,,true,v1
T02784,Client_E,P014,high,Design,ad,senior,2,3.0,medium,0,fixed,2025-11-04,2025-11-07,3.0,0,3.41,2.69,0.33,True,2,0,1.49,82.47,865.21,247.14,618.07,user_029,2025-11-10,review,execution,,false,v2
T02785,Client_C,P040,high,Media,report,mid,3,3.0,medium,1,fixed,2026-03-05,2026-03-10,2.0,1,9.65,8.79,0.07,False,3,0,1.45,72.84,1482.78,558.83,923.95,user_045,2026-03-06,in_progress,execution,,true,v3
T02786,Client_E,P010,low,Content,release,mid,5,3.0,medium,0,hourly,2026-04-05,2026-04-07,5.0,0,17.58,9.29,0.88,True,4,0,2.24,80.69,1095.19,1305.1,-209.90999999999983,user_008,2026-04-09,review,briefing,JIRA-92947,false,v2
T02787,Client_F,P063,mid,SEO,dev,junior,4,3.0,high,0,hourly,2025-11-19,2025-11-24,10.0,0,10.27,8.25,0.79,True,2,0,3.81,71.85,649.63,338.39,311.24,user_057,2025-11-28,review,client_review,JIRA-33050,false,v3
T02788,Client_F,P011,low,Design,design,senior,1,2.0,medium,0,value_based,2026-01-31,2026-02-02,3.0,0,12.17,5.93,0.1,False,0,3,2.6,56.58,875.73,1131.21,-255.48,user_028,2026-02-04,in_progress,qa,JIRA-91661,true,v1
T02789,Client_B,P029,mid,Content,article,mid,2,,low,0,fixed,2026-05-03,2026-05-06,5.0,0,6.77,6.77,0.24,True,1,0,1.7,85.99,817.66,502.09,315.57,user_010,2026-05-11,delivered,finalized,JIRA-99423,false,v2
T02790,Client_D,P049,high,Media,article,senior,3,4.0,high,0,fixed,2026-01-31,2026-02-04,2.0,1,10.5,4.83,0.18,False,3,1,1.18,62.48,1066.13,550.94,515.19,user_063,2026-02-02,draft,briefing,JIRA-13066,true,v4
T02791,Client_C,P038,low,SEO,design,junior,3,3.0,low,0,hourly,2025-08-12,2025-08-18,2.0,1,22.59,15.89,0.13,False,7,2,1.14,57.08,1621.67,978.42,643.2500000000001,user_018,2025-08-12,delivered,client_review,JIRA-11571,true,v1
T02792,Client_H,P003,low,Media,release,mid,2,3.0,high,0,hourly,2026-03-27,2026-04-01,2.0,1,19.4,7.87,0.42,True,4,0,0.88,67.55,680.88,1538.05,-857.17,user_013,2026-04-05,in_progress,execution,JIRA-58691,false,v4
T02793,Client_Z,P003,low,Content,dev,junior,3,4.0,low,0,fixed,2025-08-14,2025-08-19,10.0,0,16.78,13.46,0.31,True,1,2,1.49,63.98,1021.43,890.04,131.39,user_058,2025-08-16,in_progress,qa,,false,v1
T02794,Client_H,P029,low,Media,artcle,junior,4,,medium,0,value_based,2025-07-19,2025-07-27,10.0,0,10.69,8.74,0.43,True,3,0,1.03,80.25,1146.48,693.65,452.83,user_017,2025-07-24,in_progress,qa,,false,v4
T02795,Client_B,P037,low,Content,release,mid,5,5.0,medium,0,hourly,2025-10-08,2025-10-13,5.0,0,15.24,,0.36,True,7,3,0.82,58.91,773.95,1001.82,-227.87,user_117,2025-10-09,review,finalized,JIRA-45159,false,v4
T02796,Client_H,P044,high,Design,article,junior,2,5.0,high,0,fixed,2025-09-01,2025-09-06,7.0,0,5.19,3.49,,True,4,1,1.36,71.35,891.63,243.47,648.16,user_038,2025-09-10,in_progress,execution,JIRA-68800,false,v2
